"model_1"	"model_2"	"metric_name"	"mol_prop"	"split_type"	"p_value"	"stats_method"	"p_value_group"
"GIN"	" RNN"	"RMSE"	" MOR"	"scaffold"	1.54799264802828e-06	"ranksums"	"<0.05"
"GIN"	"GCN"	"RMSE"	" MOR"	"scaffold"	0.00375853192477805	"ranksums"	"<0.05"
"GIN"	"GIN"	"RMSE"	" MOR"	"scaffold"	1	"ranksums"	">=0.05"
"GIN"	"  MolBERT"	"RMSE"	" MOR"	"scaffold"	0.870810804536042	"ranksums"	">=0.05"
"GIN"	"GROVER"	"RMSE"	" MOR"	"scaffold"	0.00140590551147289	"ranksums"	"<0.05"
"  MolBERT"	"   RF"	"RMSE"	" MOR"	"scaffold"	6.26388824951319e-08	"ranksums"	"<0.05"
"  MolBERT"	"   SVM"	"RMSE"	" MOR"	"scaffold"	0.524952228275667	"ranksums"	">=0.05"
"  MolBERT"	"   XGBoost"	"RMSE"	" MOR"	"scaffold"	0.000749369214075594	"ranksums"	"<0.05"
"  MolBERT"	" RNN"	"RMSE"	" MOR"	"scaffold"	9.18087424269878e-07	"ranksums"	"<0.05"
"  MolBERT"	"GCN"	"RMSE"	" MOR"	"scaffold"	0.00190453216444955	"ranksums"	"<0.05"
"  MolBERT"	"GIN"	"RMSE"	" MOR"	"scaffold"	0.870810804536042	"ranksums"	">=0.05"
"  MolBERT"	"  MolBERT"	"RMSE"	" MOR"	"scaffold"	1	"ranksums"	">=0.05"
"  MolBERT"	"GROVER"	"RMSE"	" MOR"	"scaffold"	0.00155687902927202	"ranksums"	"<0.05"
"GROVER"	"   RF"	"RMSE"	" MOR"	"scaffold"	4.49433148126392e-08	"ranksums"	"<0.05"
"GROVER"	"   SVM"	"RMSE"	" MOR"	"scaffold"	0.00569773419406551	"ranksums"	"<0.05"
"GROVER"	"   XGBoost"	"RMSE"	" MOR"	"scaffold"	4.26655443220908e-06	"ranksums"	"<0.05"
"GROVER"	" RNN"	"RMSE"	" MOR"	"scaffold"	0.544407554012933	"ranksums"	">=0.05"
"GROVER"	"GCN"	"RMSE"	" MOR"	"scaffold"	0.0919067004658575	"ranksums"	">=0.05"
"GROVER"	"GIN"	"RMSE"	" MOR"	"scaffold"	0.00140590551147289	"ranksums"	"<0.05"
"GROVER"	"  MolBERT"	"RMSE"	" MOR"	"scaffold"	0.00155687902927202	"ranksums"	"<0.05"
"GROVER"	"GROVER"	"RMSE"	" MOR"	"scaffold"	1	"ranksums"	">=0.05"
"   RF"	"   RF"	"RMSE"	"DOR"	"scaffold"	1	"ranksums"	">=0.05"
"   RF"	"   SVM"	"RMSE"	"DOR"	"scaffold"	0.00358511685987855	"ranksums"	"<0.05"
"   RF"	"   XGBoost"	"RMSE"	"DOR"	"scaffold"	0.178501674863836	"ranksums"	">=0.05"
"   RF"	" RNN"	"RMSE"	"DOR"	"scaffold"	1.04155088815095e-10	"ranksums"	"<0.05"
"   RF"	"GCN"	"RMSE"	"DOR"	"scaffold"	8.86428893651676e-09	"ranksums"	"<0.05"
"   RF"	"GIN"	"RMSE"	"DOR"	"scaffold"	1.33475933195642e-06	"ranksums"	"<0.05"
"   RF"	"  MolBERT"	"RMSE"	"DOR"	"scaffold"	6.97449658924728e-06	"ranksums"	"<0.05"
"   RF"	"GROVER"	"RMSE"	"DOR"	"scaffold"	7.31597272595403e-07	"ranksums"	"<0.05"
"   SVM"	"   RF"	"RMSE"	"DOR"	"scaffold"	0.00358511685987855	"ranksums"	"<0.05"
"   SVM"	"   SVM"	"RMSE"	"DOR"	"scaffold"	1	"ranksums"	">=0.05"
"   SVM"	"   XGBoost"	"RMSE"	"DOR"	"scaffold"	0.0345005081441225	"ranksums"	"<0.05"
"   SVM"	" RNN"	"RMSE"	"DOR"	"scaffold"	2.79274007892698e-09	"ranksums"	"<0.05"
"   SVM"	"GCN"	"RMSE"	"DOR"	"scaffold"	1.12843853479619e-05	"ranksums"	"<0.05"
"   SVM"	"GIN"	"RMSE"	"DOR"	"scaffold"	0.00126853453938113	"ranksums"	"<0.05"
"   SVM"	"  MolBERT"	"RMSE"	"DOR"	"scaffold"	0.0180053510254157	"ranksums"	"<0.05"
"   SVM"	"GROVER"	"RMSE"	"DOR"	"scaffold"	0.00221059231642181	"ranksums"	"<0.05"
"   XGBoost"	"   RF"	"RMSE"	"DOR"	"scaffold"	0.178501674863836	"ranksums"	">=0.05"
"   XGBoost"	"   SVM"	"RMSE"	"DOR"	"scaffold"	0.0345005081441225	"ranksums"	"<0.05"
"   XGBoost"	"   XGBoost"	"RMSE"	"DOR"	"scaffold"	1	"ranksums"	">=0.05"
"   XGBoost"	" RNN"	"RMSE"	"DOR"	"scaffold"	1.39497313321881e-10	"ranksums"	"<0.05"
"   XGBoost"	"GCN"	"RMSE"	"DOR"	"scaffold"	1.7723908495885e-08	"ranksums"	"<0.05"
"   XGBoost"	"GIN"	"RMSE"	"DOR"	"scaffold"	2.07683271752998e-06	"ranksums"	"<0.05"
"   XGBoost"	"  MolBERT"	"RMSE"	"DOR"	"scaffold"	1.05414222608851e-05	"ranksums"	"<0.05"
"   XGBoost"	"GROVER"	"RMSE"	"DOR"	"scaffold"	3.70061293474096e-06	"ranksums"	"<0.05"
" RNN"	"   RF"	"RMSE"	"DOR"	"scaffold"	1.04155088815095e-10	"ranksums"	"<0.05"
" RNN"	"   SVM"	"RMSE"	"DOR"	"scaffold"	2.79274007892698e-09	"ranksums"	"<0.05"
" RNN"	"   XGBoost"	"RMSE"	"DOR"	"scaffold"	1.39497313321881e-10	"ranksums"	"<0.05"
" RNN"	" RNN"	"RMSE"	"DOR"	"scaffold"	1	"ranksums"	">=0.05"
" RNN"	"GCN"	"RMSE"	"DOR"	"scaffold"	0.000879453706472618	"ranksums"	"<0.05"
" RNN"	"GIN"	"RMSE"	"DOR"	"scaffold"	3.97393875818763e-06	"ranksums"	"<0.05"
" RNN"	"  MolBERT"	"RMSE"	"DOR"	"scaffold"	2.1031211365264e-08	"ranksums"	"<0.05"
" RNN"	"GROVER"	"RMSE"	"DOR"	"scaffold"	0.00310763913573104	"ranksums"	"<0.05"
"GCN"	"   RF"	"RMSE"	"DOR"	"scaffold"	8.86428893651676e-09	"ranksums"	"<0.05"
"GCN"	"   SVM"	"RMSE"	"DOR"	"scaffold"	1.12843853479619e-05	"ranksums"	"<0.05"
"GCN"	"   XGBoost"	"RMSE"	"DOR"	"scaffold"	1.7723908495885e-08	"ranksums"	"<0.05"
"GCN"	" RNN"	"RMSE"	"DOR"	"scaffold"	0.000879453706472618	"ranksums"	"<0.05"
"GCN"	"GCN"	"RMSE"	"DOR"	"scaffold"	1	"ranksums"	">=0.05"
"GCN"	"GIN"	"RMSE"	"DOR"	"scaffold"	0.0736284290652897	"ranksums"	">=0.05"
"GCN"	"  MolBERT"	"RMSE"	"DOR"	"scaffold"	0.00190453216444955	"ranksums"	"<0.05"
"GCN"	"GROVER"	"RMSE"	"DOR"	"scaffold"	0.208870923918662	"ranksums"	">=0.05"
"GIN"	"   RF"	"RMSE"	"DOR"	"scaffold"	1.33475933195642e-06	"ranksums"	"<0.05"
"GIN"	"   SVM"	"RMSE"	"DOR"	"scaffold"	0.00126853453938113	"ranksums"	"<0.05"
"GIN"	"   XGBoost"	"RMSE"	"DOR"	"scaffold"	2.07683271752998e-06	"ranksums"	"<0.05"
"GIN"	" RNN"	"RMSE"	"DOR"	"scaffold"	3.97393875818763e-06	"ranksums"	"<0.05"
"GIN"	"GCN"	"RMSE"	"DOR"	"scaffold"	0.0736284290652897	"ranksums"	">=0.05"
"GIN"	"GIN"	"RMSE"	"DOR"	"scaffold"	1	"ranksums"	">=0.05"
"GIN"	"  MolBERT"	"RMSE"	"DOR"	"scaffold"	0.151546790758263	"ranksums"	">=0.05"
"GIN"	"GROVER"	"RMSE"	"DOR"	"scaffold"	0.801554937881844	"ranksums"	">=0.05"
"  MolBERT"	"   RF"	"RMSE"	"DOR"	"scaffold"	6.97449658924728e-06	"ranksums"	"<0.05"
"  MolBERT"	"   SVM"	"RMSE"	"DOR"	"scaffold"	0.0180053510254157	"ranksums"	"<0.05"
"  MolBERT"	"   XGBoost"	"RMSE"	"DOR"	"scaffold"	1.05414222608851e-05	"ranksums"	"<0.05"
"  MolBERT"	" RNN"	"RMSE"	"DOR"	"scaffold"	2.1031211365264e-08	"ranksums"	"<0.05"
"  MolBERT"	"GCN"	"RMSE"	"DOR"	"scaffold"	0.00190453216444955	"ranksums"	"<0.05"
"  MolBERT"	"GIN"	"RMSE"	"DOR"	"scaffold"	0.151546790758263	"ranksums"	">=0.05"
"  MolBERT"	"  MolBERT"	"RMSE"	"DOR"	"scaffold"	1	"ranksums"	">=0.05"
"  MolBERT"	"GROVER"	"RMSE"	"DOR"	"scaffold"	0.336558376394651	"ranksums"	">=0.05"
"GROVER"	"   RF"	"RMSE"	"DOR"	"scaffold"	7.31597272595403e-07	"ranksums"	"<0.05"
"GROVER"	"   SVM"	"RMSE"	"DOR"	"scaffold"	0.00221059231642181	"ranksums"	"<0.05"
"GROVER"	"   XGBoost"	"RMSE"	"DOR"	"scaffold"	3.70061293474096e-06	"ranksums"	"<0.05"
"GROVER"	" RNN"	"RMSE"	"DOR"	"scaffold"	0.00310763913573104	"ranksums"	"<0.05"
"GROVER"	"GCN"	"RMSE"	"DOR"	"scaffold"	0.208870923918662	"ranksums"	">=0.05"
"GROVER"	"GIN"	"RMSE"	"DOR"	"scaffold"	0.801554937881844	"ranksums"	">=0.05"
"GROVER"	"  MolBERT"	"RMSE"	"DOR"	"scaffold"	0.336558376394651	"ranksums"	">=0.05"
"GROVER"	"GROVER"	"RMSE"	"DOR"	"scaffold"	1	"ranksums"	">=0.05"
"   RF"	"   RF"	"RMSE"	"KOR"	"scaffold"	1	"ranksums"	">=0.05"
"   RF"	"   SVM"	"RMSE"	"KOR"	"scaffold"	8.70056716251292e-08	"ranksums"	"<0.05"
"   RF"	"   XGBoost"	"RMSE"	"KOR"	"scaffold"	0.0398756113944135	"ranksums"	"<0.05"
"   RF"	" RNN"	"RMSE"	"KOR"	"scaffold"	1.25557069040687e-08	"ranksums"	"<0.05"
"   RF"	"GCN"	"RMSE"	"KOR"	"scaffold"	4.40299516798753e-10	"ranksums"	"<0.05"
"   RF"	"GIN"	"RMSE"	"KOR"	"scaffold"	1.7739278225827e-09	"ranksums"	"<0.05"
"   RF"	"  MolBERT"	"RMSE"	"KOR"	"scaffold"	3.80208787227251e-08	"ranksums"	"<0.05"
"   RF"	"GROVER"	"RMSE"	"KOR"	"scaffold"	4.49433148126392e-08	"ranksums"	"<0.05"
"   SVM"	"   RF"	"RMSE"	"KOR"	"scaffold"	8.70056716251292e-08	"ranksums"	"<0.05"
"   SVM"	"   SVM"	"RMSE"	"KOR"	"scaffold"	1	"ranksums"	">=0.05"
"   SVM"	"   XGBoost"	"RMSE"	"KOR"	"scaffold"	1.80708780270684e-05	"ranksums"	"<0.05"
"   SVM"	" RNN"	"RMSE"	"KOR"	"scaffold"	0.424662204650892	"ranksums"	">=0.05"
"   SVM"	"GCN"	"RMSE"	"KOR"	"scaffold"	0.00474542496004799	"ranksums"	"<0.05"
"   SVM"	"GIN"	"RMSE"	"KOR"	"scaffold"	0.120574992260229	"ranksums"	">=0.05"
"   SVM"	"  MolBERT"	"RMSE"	"KOR"	"scaffold"	0.894146064578262	"ranksums"	">=0.05"
"   SVM"	"GROVER"	"RMSE"	"KOR"	"scaffold"	0.329177424678208	"ranksums"	">=0.05"
"   XGBoost"	"   RF"	"RMSE"	"KOR"	"scaffold"	0.0398756113944135	"ranksums"	"<0.05"
"   XGBoost"	"   SVM"	"RMSE"	"KOR"	"scaffold"	1.80708780270684e-05	"ranksums"	"<0.05"
"   XGBoost"	"   XGBoost"	"RMSE"	"KOR"	"scaffold"	1	"ranksums"	">=0.05"
"   XGBoost"	" RNN"	"RMSE"	"KOR"	"scaffold"	3.70061293474096e-06	"ranksums"	"<0.05"
"   XGBoost"	"GCN"	"RMSE"	"KOR"	"scaffold"	2.71411821224912e-08	"ranksums"	"<0.05"
"   XGBoost"	"GIN"	"RMSE"	"KOR"	"scaffold"	3.65997992895071e-07	"ranksums"	"<0.05"
"   XGBoost"	"  MolBERT"	"RMSE"	"KOR"	"scaffold"	9.19323673132505e-06	"ranksums"	"<0.05"
"   XGBoost"	"GROVER"	"RMSE"	"KOR"	"scaffold"	1.47870636417397e-05	"ranksums"	"<0.05"
" RNN"	"   RF"	"RMSE"	"KOR"	"scaffold"	1.25557069040687e-08	"ranksums"	"<0.05"
" RNN"	"   SVM"	"RMSE"	"KOR"	"scaffold"	0.424662204650892	"ranksums"	">=0.05"
" RNN"	"   XGBoost"	"RMSE"	"KOR"	"scaffold"	3.70061293474096e-06	"ranksums"	"<0.05"
" RNN"	" RNN"	"RMSE"	"KOR"	"scaffold"	1	"ranksums"	">=0.05"
" RNN"	"GCN"	"RMSE"	"KOR"	"scaffold"	0.0332577966305004	"ranksums"	"<0.05"
" RNN"	"GIN"	"RMSE"	"KOR"	"scaffold"	0.534635240703929	"ranksums"	">=0.05"
" RNN"	"  MolBERT"	"RMSE"	"KOR"	"scaffold"	0.477919704209092	"ranksums"	">=0.05"
" RNN"	"GROVER"	"RMSE"	"KOR"	"scaffold"	0.733825061212641	"ranksums"	">=0.05"
"GCN"	"   RF"	"RMSE"	"KOR"	"scaffold"	4.40299516798753e-10	"ranksums"	"<0.05"
"GCN"	"   SVM"	"RMSE"	"KOR"	"scaffold"	0.00474542496004799	"ranksums"	"<0.05"
"GCN"	"   XGBoost"	"RMSE"	"KOR"	"scaffold"	2.71411821224912e-08	"ranksums"	"<0.05"
"GCN"	" RNN"	"RMSE"	"KOR"	"scaffold"	0.0332577966305004	"ranksums"	"<0.05"
"GCN"	"GCN"	"RMSE"	"KOR"	"scaffold"	1	"ranksums"	">=0.05"
"GCN"	"GIN"	"RMSE"	"KOR"	"scaffold"	0.0977510554485991	"ranksums"	">=0.05"
"GCN"	"  MolBERT"	"RMSE"	"KOR"	"scaffold"	0.00453105443653246	"ranksums"	"<0.05"
"GCN"	"GROVER"	"RMSE"	"KOR"	"scaffold"	0.117079846005044	"ranksums"	">=0.05"
"GIN"	"   RF"	"RMSE"	"KOR"	"scaffold"	1.7739278225827e-09	"ranksums"	"<0.05"
"GIN"	"   SVM"	"RMSE"	"KOR"	"scaffold"	0.120574992260229	"ranksums"	">=0.05"
"GIN"	"   XGBoost"	"RMSE"	"KOR"	"scaffold"	3.65997992895071e-07	"ranksums"	"<0.05"
"GIN"	" RNN"	"RMSE"	"KOR"	"scaffold"	0.534635240703929	"ranksums"	">=0.05"
"GIN"	"GCN"	"RMSE"	"KOR"	"scaffold"	0.0977510554485991	"ranksums"	">=0.05"
"GIN"	"GIN"	"RMSE"	"KOR"	"scaffold"	1	"ranksums"	">=0.05"
"GIN"	"  MolBERT"	"RMSE"	"KOR"	"scaffold"	0.169146461558491	"ranksums"	">=0.05"
"GIN"	"GROVER"	"RMSE"	"KOR"	"scaffold"	0.778783968942289	"ranksums"	">=0.05"
"  MolBERT"	"   RF"	"RMSE"	"KOR"	"scaffold"	3.80208787227251e-08	"ranksums"	"<0.05"
"  MolBERT"	"   SVM"	"RMSE"	"KOR"	"scaffold"	0.894146064578262	"ranksums"	">=0.05"
"  MolBERT"	"   XGBoost"	"RMSE"	"KOR"	"scaffold"	9.19323673132505e-06	"ranksums"	"<0.05"
"  MolBERT"	" RNN"	"RMSE"	"KOR"	"scaffold"	0.477919704209092	"ranksums"	">=0.05"
"  MolBERT"	"GCN"	"RMSE"	"KOR"	"scaffold"	0.00453105443653246	"ranksums"	"<0.05"
"  MolBERT"	"GIN"	"RMSE"	"KOR"	"scaffold"	0.169146461558491	"ranksums"	">=0.05"
"  MolBERT"	"  MolBERT"	"RMSE"	"KOR"	"scaffold"	1	"ranksums"	">=0.05"
"  MolBERT"	"GROVER"	"RMSE"	"KOR"	"scaffold"	0.344044940644476	"ranksums"	">=0.05"
"GROVER"	"   RF"	"RMSE"	"KOR"	"scaffold"	4.49433148126392e-08	"ranksums"	"<0.05"
"GROVER"	"   SVM"	"RMSE"	"KOR"	"scaffold"	0.329177424678208	"ranksums"	">=0.05"
"GROVER"	"   XGBoost"	"RMSE"	"KOR"	"scaffold"	1.47870636417397e-05	"ranksums"	"<0.05"
"GROVER"	" RNN"	"RMSE"	"KOR"	"scaffold"	0.733825061212641	"ranksums"	">=0.05"
"GROVER"	"GCN"	"RMSE"	"KOR"	"scaffold"	0.117079846005044	"ranksums"	">=0.05"
"GROVER"	"GIN"	"RMSE"	"KOR"	"scaffold"	0.778783968942289	"ranksums"	">=0.05"
"GROVER"	"  MolBERT"	"RMSE"	"KOR"	"scaffold"	0.344044940644476	"ranksums"	">=0.05"
"GROVER"	"GROVER"	"RMSE"	"KOR"	"scaffold"	1	"ranksums"	">=0.05"
