"mean_metric_score"	"std_metric_score"	"split_type"	"mol_rep"	"mol_prop"	"model_name"	"metric_name"	"desc_name"	"size"
1.61341185655058	0.0608544140561995	"scaffold"	"Fixed-1. MorganBits"	"natoms_size60000_desc"	"   RF"	"RMSE"	"NumAtoms"	60000
1.4234251022874	0.0199361638562879	"scaffold"	"Fixed-2. MACCS"	"natoms_size60000_desc"	"   RF"	"RMSE"	"NumAtoms"	60000
1.12351721080954	0.0262478043588405	"scaffold"	"Fixed-3. AtomPairs"	"natoms_size60000_desc"	"   RF"	"RMSE"	"NumAtoms"	60000
1.03012831287141	0.0182721938022969	"scaffold"	"Fixed-1. MorganBits"	"natoms_size60000_desc"	"   SVM"	"RMSE"	"NumAtoms"	60000
1.40518597821979	0.0196153645420424	"scaffold"	"Fixed-2. MACCS"	"natoms_size60000_desc"	"   SVM"	"RMSE"	"NumAtoms"	60000
0.131809896369857	0.0146505647614218	"scaffold"	"Fixed-3. AtomPairs"	"natoms_size60000_desc"	"   SVM"	"RMSE"	"NumAtoms"	60000
1.67578865380267	0.0452981865221169	"scaffold"	"Fixed-1. MorganBits"	"natoms_size60000_desc"	"   XGBoost"	"RMSE"	"NumAtoms"	60000
1.47900675640899	0.0205051618232881	"scaffold"	"Fixed-2. MACCS"	"natoms_size60000_desc"	"   XGBoost"	"RMSE"	"NumAtoms"	60000
1.1031983938395	0.0339734485967628	"scaffold"	"Fixed-3. AtomPairs"	"natoms_size60000_desc"	"   XGBoost"	"RMSE"	"NumAtoms"	60000
0.0302075225654027	0.0216088242993967	"scaffold"	"Learned-1. SMILES"	"natoms_size60000_desc"	"  RNN"	"RMSE"	"NumAtoms"	60000
1.57322645073185	0.0846262292778711	"scaffold"	"Learned-2. Graph"	"natoms_size60000_desc"	"GCN"	"RMSE"	"NumAtoms"	60000
1.22969856657403	0.0492137803608483	"scaffold"	"Learned-2. Graph"	"natoms_size60000_desc"	"GIN"	"RMSE"	"NumAtoms"	60000
2.33839423801666	0.524227398879165	"scaffold"	"Learned-2. Graph"	"natoms_size60000_desc"	"GROVER"	"RMSE"	"NumAtoms"	60000
0.920038527909326	0.0212788792634419	"scaffold"	"Learned-1. SMILES"	"natoms_size60000_desc"	" MolBERT"	"RMSE"	"NumAtoms"	60000
1.59988422214328	0.0652056643165241	"scaffold"	"Fixed-1. MorganBits"	"natoms_size80000_desc"	"   RF"	"RMSE"	"NumAtoms"	80000
1.40942030895873	0.022231011655444	"scaffold"	"Fixed-2. MACCS"	"natoms_size80000_desc"	"   RF"	"RMSE"	"NumAtoms"	80000
1.10324911521772	0.0282483021395646	"scaffold"	"Fixed-3. AtomPairs"	"natoms_size80000_desc"	"   RF"	"RMSE"	"NumAtoms"	80000
1.02343690982997	0.0165331499928808	"scaffold"	"Fixed-1. MorganBits"	"natoms_size80000_desc"	"   SVM"	"RMSE"	"NumAtoms"	80000
1.40641432039281	0.0164890178966116	"scaffold"	"Fixed-2. MACCS"	"natoms_size80000_desc"	"   SVM"	"RMSE"	"NumAtoms"	80000
0.132224440073605	0.0193500149585233	"scaffold"	"Fixed-3. AtomPairs"	"natoms_size80000_desc"	"   SVM"	"RMSE"	"NumAtoms"	80000
1.67345948931202	0.0474824160439594	"scaffold"	"Fixed-1. MorganBits"	"natoms_size80000_desc"	"   XGBoost"	"RMSE"	"NumAtoms"	80000
1.47866582238036	0.0188891586657215	"scaffold"	"Fixed-2. MACCS"	"natoms_size80000_desc"	"   XGBoost"	"RMSE"	"NumAtoms"	80000
1.10362213163687	0.0358544152966985	"scaffold"	"Fixed-3. AtomPairs"	"natoms_size80000_desc"	"   XGBoost"	"RMSE"	"NumAtoms"	80000
0.0279278029205953	0.0137081459505203	"scaffold"	"Learned-1. SMILES"	"natoms_size80000_desc"	"  RNN"	"RMSE"	"NumAtoms"	80000
1.50883216268822	0.0693153260989033	"scaffold"	"Learned-2. Graph"	"natoms_size80000_desc"	"GCN"	"RMSE"	"NumAtoms"	80000
1.07792248365754	0.0442999801266308	"scaffold"	"Learned-2. Graph"	"natoms_size80000_desc"	"GIN"	"RMSE"	"NumAtoms"	80000
2.34120179091208	0.524701255489731	"scaffold"	"Learned-2. Graph"	"natoms_size80000_desc"	"GROVER"	"RMSE"	"NumAtoms"	80000
0.893942789292988	0.0206505409812536	"scaffold"	"Learned-1. SMILES"	"natoms_size80000_desc"	" MolBERT"	"RMSE"	"NumAtoms"	80000
1.5875333803857	0.0679089942838594	"scaffold"	"Fixed-1. MorganBits"	"natoms_size100000_desc"	"   RF"	"RMSE"	"NumAtoms"	100000
1.39677103259516	0.0222171400529267	"scaffold"	"Fixed-2. MACCS"	"natoms_size100000_desc"	"   RF"	"RMSE"	"NumAtoms"	100000
1.08724762582822	0.0251906106802984	"scaffold"	"Fixed-3. AtomPairs"	"natoms_size100000_desc"	"   RF"	"RMSE"	"NumAtoms"	100000
1.01896074134829	0.017741206248923	"scaffold"	"Fixed-1. MorganBits"	"natoms_size100000_desc"	"   SVM"	"RMSE"	"NumAtoms"	100000
1.40279699330246	0.0168571158457322	"scaffold"	"Fixed-2. MACCS"	"natoms_size100000_desc"	"   SVM"	"RMSE"	"NumAtoms"	100000
0.129133310543467	0.0114718858192063	"scaffold"	"Fixed-3. AtomPairs"	"natoms_size100000_desc"	"   SVM"	"RMSE"	"NumAtoms"	100000
1.67169217934196	0.0466286469841665	"scaffold"	"Fixed-1. MorganBits"	"natoms_size100000_desc"	"   XGBoost"	"RMSE"	"NumAtoms"	100000
1.47577095327367	0.0190894527721479	"scaffold"	"Fixed-2. MACCS"	"natoms_size100000_desc"	"   XGBoost"	"RMSE"	"NumAtoms"	100000
1.10266031928373	0.0345966902752572	"scaffold"	"Fixed-3. AtomPairs"	"natoms_size100000_desc"	"   XGBoost"	"RMSE"	"NumAtoms"	100000
0.0216287765052557	0.0142487967836112	"scaffold"	"Learned-1. SMILES"	"natoms_size100000_desc"	"  RNN"	"RMSE"	"NumAtoms"	100000
1.47559378437851	0.0770425454246332	"scaffold"	"Learned-2. Graph"	"natoms_size100000_desc"	"GCN"	"RMSE"	"NumAtoms"	100000
0.968314932898755	0.0550753865439342	"scaffold"	"Learned-2. Graph"	"natoms_size100000_desc"	"GIN"	"RMSE"	"NumAtoms"	100000
2.34399361407578	0.554068046867004	"scaffold"	"Learned-2. Graph"	"natoms_size100000_desc"	"GROVER"	"RMSE"	"NumAtoms"	100000
0.87740398235894	0.0216390961711819	"scaffold"	"Learned-1. SMILES"	"natoms_size100000_desc"	" MolBERT"	"RMSE"	"NumAtoms"	100000
